id,CUADERNO,FAMILIA,SUBFAMILIA,G?NERO Y AUTOR,G?NERO,SUBG?NERO,ESPECIE,AUTOR,ESPECIE_ACEPTADA,SIN?NIMO,GRUPO,SUBESPECIE,AUTOR_SUBESPECIE,NUM_EJEMPLARES,SEXO,OBRERA,T?GULA_MM,D?A,MES,A?O,LOCALIDAD,PROVINCIA,COLECTOR,DETERMINADOR,comentarios_adicionales,en_qu?_planta,dudas,respuestas,nidos,localidades?,COLECCI?N_DEP?SITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,BREVICORNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,m,NA,0.6,8,8,85,La Ventosilla,Segovia,A. Espeso (Univ. Salamanca),Asensio,NA,NA,?imperialis?,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,BREVICORNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,m,NA,NA,11,8,86,NA,Salamanca,F. Torres (Univ. Salamanca),Asensio,NA,NA,?imperialis?,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,BREVICORNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,m,NA,0.5,12,8,86,NA,Salamanca,F. Torres (Univ. Salamanca),Asensio,NA,NA,?imperialis?,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,BREVICORNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,m,NA,NA,1,9,86,NA,Salamanca,F. Torres (Univ. Salamanca),Asensio,NA,NA,?imperialis?,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,BREVICORNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,h,NA,0.6,24,7,84,Fuentespina?,Burgos,F. Sanza (Univ. Salamanca),Schwarz,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,BREVICORNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,h,NA,0.6,19,8,86,NA,Salamanca,F. Torres (Univ. Salamanca),Schwarz,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,BREVICORNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,h,NA,0.6,12,6,86,Papiol,Barcelona,J. Bosch Esteva (Univ. Salamanca) ,Asensio,NA,NA,?imperialis?,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,1,h,NA,0.4,17,6,65,Villanueva,Valladolid,L. Moreda,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,2,h,NA,NA,25,6,72,Hornillos,Valladolid,L. Moreda,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,2,m,NA,0.4,6,6,82,?scar,Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,1,h,NA,0.4,6,6,82,?scar,Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,1,h,NA,NA,2,7,83,San llorente,Valladolid,E. Asensio,Warncke,a Michener,NA,NA,NA,NA,NA,MICHENER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,1,m,NA,0.3,13,7,83,"""""Finca Zamadue?as""""",Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,1,m,NA,"o,4",15,6,85,Montemol?n,Badajoz,S. Fdez. Gayubo  (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,5,m,NA,NA,9,7,86,NA,Salamanca,F. Torres (Univ. Salamanca),Asensio,1 a Michener,NA,varias fechas,NA,NA,NA,MICHENER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,1,h,NA,0.4,16,6,85,Valencia del Ventoso,Badajoz,M. Portillo (Univ. Salamanca),Schwarz,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,1,h,NA,0.4,19,7,85,Fuentespina?,Burgos,F. Sanza (Univ. Salamanca),Schwarz,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,2,h,NA,NA,12,6,89,Sotoserrano,Salamanca,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CLYPEARIS,Schenck,NA,NA,NA,NA,NA,3,m,NA,NA,12,6,89,Sotoserrano,Salamanca,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,m,NA,NA,NA,NA,NA,Montes de Oca,Burgos,F. Mu?oz Alaminos,Asensio,3159,menta,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,9,m,NA,NA,25,7,86,NA,Salamanca,F. Torres (Univ. Salamanca),J. Ortiz,1 hembra Schwarz y Asensio,NA,NA,NA,NA,NA,"SCHWARZ, I.T.A.C. y L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,NA,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,m,NA,0.5,21,8,86,Becerril,Palencia,A. Rueda  (Univ. Salamanca),J. Ortiz,NA,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,3,h,NA,NA,25,7,86,NA,Salamanca,F. Torres (Univ. Salamanca),J. Ortiz,1 hembra Schwarz y Asensio,NA,NA,NA,NA,NA,"SCHWARZ, I.T.A.C. y L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,3,h,NA,1,25,7,86,NA,Salamanca,F. Torres (Univ. Salamanca),J. Ortiz,NA,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,m,NA,0.6,28,7,86,Sarria,Barcelona,J. Bosch Esteva (Univ. Salamanca) ,Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,1,h,NA,1,28,7,86,Sarria,Barcelona,J. Bosch Esteva (Univ. Salamanca) ,Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,5,m,NA,NA,11,8,86,NA,Salamanca,F. Torres (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,2,h,NA,1,NA,NA,84,Quintanilla de Abajo,Valladolid,E. Asensio,Warncke,NA,NA,yo puse_.,NA,estaquillas,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,COMMUNIS,"Nylander, 1852",NA,NA,NA,NA,NA,2,m,NA,0.6,NA,NA,84,Quintanilla de Abajo,Valladolid,E. Asensio,Warncke,NA,NA,yo puse_.,NA,estaquillas,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CONFORMIS,F?rster,NA,NA,NA,NA,NA,1,h,NA,1.4,10,6,79,"""Coto Bajo Matallana"", Villalba de los Alcores",Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,CONFORMIS,F?rster,NA,NA,NA,NA,NA,3,m,NA,1.2,10,6,79,"""Coto Bajo Matallana"", Villalba de los Alcores",Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,ABRUPTA,CORNUTUS,"Curtis, 1831",NA,"PROSOPIS CORNUTA, Smith 1842",NA,NA,NA,1,m,NA,NA,25,6,72,Hornillos,Valladolid,L. Moreda,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,ABRUPTA,CORNUTUS,"Curtis, 1831",NA,"PROSOPIS CORNUTA, Smith 1842",NA,NA,NA,1,h,NA,0.8,27,6,84,Luelmo,Zamora,M. Portillo (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,ABRUPTA,CORNUTUS,"Curtis, 1831",NA,"PROSOPIS CORNUTA, Smith 1842",NA,NA,NA,1,m,NA,0.6,27,5,86,Osera,Zaragoza,E. Asensio,Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,NA,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,CRASSANUS,"Warncke,  1972",NA,NA,NA,NA,NA,1,h,NA,1.1,1,9,86,NA,Salamanca,E. Asensio,J. Ortiz,Asensio det. sp pero probable Spilota,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,PARAPROSOPIS,DIPLONYMUS,"Schulz, 1906","TAENIOLATUS F?rster , 1871",NA,NA,NA,NA,1,h,NA,NA,1,5,85,Papiol,Barcelona,J. Bosch Esteva (Univ. Salamanca) ,Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4385,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,PARAPROSOPIS,DIPLONYMUS,"Schulz, 1906","TAENIOLATUS F?rster , 1871",NA,NA,NA,NA,1,m,NA,NA,21,4,79,Torremolinos,M?laga,Parker,Dathe,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,EURYSCAPUS,"F?rster, 1871",NA,PROSOPIS EURYSCAPA,NA,SPILOTA,F?rster,1,h,NA,NA,16,7,74,Villafranca del Bierzo,Le?n,E. Asensio,Warncke,NA,NA,16-19 fecha,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,EURYSCAPUS,"F?rster, 1871",NA,PROSOPIS EURYSCAPA,NA,SPILOTA,F?rster,1,h,NA,NA,30,6,82,Cigales,Valladolid,E. Asensio,Warncke,a Michener,NA,NA,NA,NA,NA,MICHENER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,EURYSCAPUS,"F?rster, 1871",NA,PROSOPIS EURYSCAPA,NA,SPILOTA,F?rster,1,m,NA,NA,21,7,84,Jambrina,Zamora,S. Fdez. Gayubo  (Univ. Salamanca),Asensio,Asensio det. sp pero probable Spilota,NA,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,EURYSCAPUS,"F?rster, 1871",NA,PROSOPIS EURYSCAPA,NA,SPILOTA,F?rster,1,h,NA,NA,24,6,85,Bienvenida,Badajoz,S. Fdez. Gayubo  (Univ. Salamanca),Asensio,Warncke puso annularis,NA,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,EURYSCAPUS,"F?rster, 1871",NA,PROSOPIS EURYSCAPA,NA,SPILOTA,F?rster,1,h,NA,NA,19,8,85,Canet,Barcelona,J. Bosch Esteva (Univ. Salamanca) ,Asensio,NA,NA,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4391,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,EURYSCAPUS,"F?rster, 1871",NA,PROSOPIS EURYSCAPA,NA,SPILOTA,F?rster,1,m,NA,NA,11,7,86,NA,Salamanca,F. Torres (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4392,C,COLLETIDAE,PROSOPINAE,"HYLAEUS Fabricius, 1793",HYLAEUS,LAMBDOPSIS,EURYSCAPUS,"F?rster, 1871",NA,PROSOPIS EURYSCAPA,NA,SPILOTA,F?rster,1,h,NA,NA,2,9,86,NA,Salamanca,F. Torres (Univ. Salamanca),Warncke,yo puse annularis,NA,NA,NA,NA,NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1807",PROSOPIS,NA,GIBBUS,"Saunders, 1850",NA,NA,NA,NA,NA,3,m,NA,1,18,6,83,Padilla ,Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1808",PROSOPIS,NA,GIBBUS,"Saunders, 1851",NA,NA,NA,NA,NA,7,h,NA,NA,18,6,83,Padilla ,Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4394,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1808",PROSOPIS,NA,GIBBUS,"Saunders, 1851",NA,NA,NA,NA,NA,1,h,NA,1.1,18,6,83,Padilla ,Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,L. O. AGUADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1809",PROSOPIS,NA,GIBBUS,"Saunders, 1852",NA,NA,NA,NA,NA,2,h,NA,1.1,2,7,83,San llorente,Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1810",PROSOPIS,NA,GIBBUS,"Saunders, 1853",NA,NA,NA,NA,NA,1,m,NA,NA,2,7,83,San llorente,Valladolid,E. Asensio,Warncke,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1811",PROSOPIS,NA,GIBBUS,"Saunders, 1854",NA,NA,NA,NA,NA,1,h,NA,1.1,16,10,84,Fuentespina?,Burgos,F. Sanza (Univ. Salamanca),Asensio,NA,NA,NA,NA,NA,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1812",PROSOPIS,NA,GIBBUS,"Saunders, 1855",NA,NA,NA,NA,NA,1,h,NA,1,NA,NA,84,Perrozo,Cantabria,E. Asensio,Asensio,NA,NA,NA,NA,nidos,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,C,COLLETIDAE,PROSOPINAE,"PROSOPIS Jurine,1813",PROSOPIS,NA,GIBBUS,"Saunders, 1856",NA,NA,NA,NA,NA,3,m,NA,NA,NA,NA,84,Perrozo,Cantabria,E. Asensio,Asensio,NA,NA,NA,NA,nidos,NA,I.T.A.C. y L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
