"locality","gen_sp","freq","when"
"vilalba","Linnaemya_vulpina",1,"now"
"olmedo","Eumerus_sp",1,"now"
"sanbernardo","Sphaerophorta_scripta",1,"now"
"zamaduenas","Eupeodes_corollae",1,"now"
"vilalba","Volucella_zonaria",1,"now"
"sanbernardo","Pangonius_sp",1,"now"
"olmedo","Pangonius_sp",1,"now"
"olmedo","Eristalis_arbustorum",1,"now"
"sanbernardo","Chrysis_elegans",1,"now"
"vilalba","Chrysis_elegans",1,"now"
"sanbernardo","Chrysis_elegans",1,"now"
"sanbernardo","Chrysis_elegans",1,"now"
"hornillos","Chrysis_elegans",1,"now"
"vilalba","Chrysis_elegans",1,"now"
"olmedo","Scolia_hortorum",1,"now"
"olmedo","Dasyscolia_ciliata",1,"now"
"vilalba","Colpa_sexmaculata",1,"now"
"hornillos","Colpa_sexmaculata",1,"now"
"vilalba","Colpa_quinquecincta",1,"now"
"hornillos","Colpa_quinquecincta",1,"now"
"hornillos","Colpa_quinquecincta",1,"now"
"vilalba","NA_NA",1,"now"
"vilalba","Megascolia_maculata",1,"now"
"olmedo","Megascolia_maculata",1,"now"
"hornillos","Megascolia_maculata",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","Hylaeus_variegatus",1,"now"
"sanbernardo","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"vilalba","Hylaeus_variegatus",1,"now"
"sanbernardo","Hylaeus_variegatus",1,"now"
"vilalba","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"sanbernardo","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"zamaduenas","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"auditorio_Delibes","Hylaeus_variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"zamaduenas","Hylaeus_Variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"vilalba","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"zamaduenas","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"auditorio_Delibes","Hylaeus_Variegatus",1,"now"
"toro","Hylaeus_Variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"sanbernardo","Hylaeus_Variegatus",1,"now"
"zamaduenas","Hylaeus_Variegatus",1,"now"
"zamaduenas","Hylaeus_Brevicornis",1,"now"
"toro","Hylaeus_Brevicornis",1,"now"
"zamaduenas","Hylaeus_Brevicornis",1,"now"
"zamaduenas","Hylaeus_Brevicornis",1,"now"
"sanbernardo","Hylaeus_Brevicornis",1,"now"
"vilalba","Hylaeus_Brevicornis",1,"now"
"sanbernardo","Hylaeus_Brevicornis",1,"now"
"sanbernardo","Hylaeus_Brevicornis",1,"now"
"vilalba","Hylaeus_Brevicornis",1,"now"
"sanbernardo","Hylaeus_Brevicornis",1,"now"
"vilalba","Hylaeus_Brevicornis",1,"now"
"vilalba","Hylaeus_Brevicornis",1,"now"
"zamaduenas","Hylaeus_Brevicornis",1,"now"
"zamaduenas","Hylaeus_Brevicornis",1,"now"
"vilalba","Hylaeus_Brevicornis",1,"now"
"sanbernardo","Hylaeus_Brevicornis",1,"now"
"hornillos","Hylaeus_clypearis",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"toro","Hylaeus_sinuatus",1,"now"
"vilalba","Hylaeus_sinuatus",1,"now"
"sanbernardo","Hylaeus_sinuatus",1,"now"
"sanbernardo","Hylaeus_sinuatus",1,"now"
"auditorio_Delibes","Hylaeus_cornutus",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_signatus",1,"now"
"hornillos","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_brevicornis",1,"now"
"sanbernardo","Hylaeus_brevicornis",1,"now"
"hornillos","Hylaeus_gibbus",1,"now"
"olmedo","Hylaeus_gibbus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"vilalba","Hylaeus_Hyalinatus",1,"now"
"sanbernardo","Hylaeus_Hyalinatus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"zamaduenas","Hylaeus_hyalinatus",1,"now"
"auditorio_Delibes","Hylaeus_hyalinatus",1,"now"
"zamaduenas","Hylaeus_hyalinatus",1,"now"
"auditorio_Delibes","Hylaeus_hyalinatus",1,"now"
"auditorio_Delibes","Hylaeus_hyalinatus",1,"now"
"zamaduenas","Hylaeus_hyalinatus",1,"now"
"auditorio_Delibes","Hylaeus_hyalinatus",1,"now"
"auditorio_Delibes","Hylaeus_hyalinatus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"sanbernardo","Hylaeus_hyalinatus",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"olmedo","Sphecodes_pellucidus",1,"now"
"zamaduenas","Sphecodes_monilicornis",1,"now"
"sanbernardo","Sphecodes_monilicornis",1,"now"
"zamaduenas","Sphecodes_monilicornis",1,"now"
"sanbernardo","Sphecodes_sp",1,"now"
"hornillos","Sphecodes_sp",1,"now"
"auditorio_Delibes","Sphecodes_sp",1,"now"
"auditorio_Delibes","Sphecodes_sp",1,"now"
"vilalba","Sphecodes_sp",1,"now"
"vilalba","Sphecodes_sp",1,"now"
"hornillos","Sphecodes_sp",1,"now"
"hornillos","Lasioglossum_pauperatum",1,"now"
"hornillos","Lasioglossum_pauperatum",1,"now"
"zamaduenas","Sphecodes_gibbus",1,"now"
"zamaduenas","Sphecodes_gibbus",1,"now"
"auditorio_Delibes","Sphecodes_gibbus",1,"now"
"zamaduenas","Sphecodes_alternatus",1,"now"
"auditorio_Delibes","Sphecodes_alternatus",1,"now"
"vilalba","Sphecodes_alternatus",1,"now"
"auditorio_Delibes","Sphecodes_alternatus",1,"now"
"zamaduenas","Sphecodes_alternatus",1,"now"
"vilalba","Sphecodes_albilabris",1,"now"
"zamaduenas","Sphecodes_albilabris",1,"now"
"sanbernardo","Lasioglossum_politum",1,"now"
"hornillos","Lasioglossum_politum",1,"now"
"hornillos","Lasioglossum_lucidulum",1,"now"
"zamaduenas","Lasioglossum_lucidulum",1,"now"
"vilalba","Lasioglossum_nigripes",1,"now"
"auditorio_Delibes","Lasioglossum_nigripes",1,"now"
"zamaduenas","Lasioglossum_nigripes",1,"now"
"hornillos","Lasioglossum_minutissimum",1,"now"
"hornillos","Lasioglossum_minutissimum",1,"now"
"hornillos","Lasioglossum_minutissimum",1,"now"
"olmedo","Lasioglossum_minutissimum",1,"now"
"auditorio_Delibes","Lasioglossum_minutissimum",1,"now"
"toro","Lasioglossum_minutissimum",1,"now"
"hornillos","Lasioglossum_minutissimum",1,"now"
"zamaduenas","Lasioglossum_minutissimum",1,"now"
"zamaduenas","Halictus_seladonius",1,"now"
"zamaduenas","Halictus_seladonius",1,"now"
"hornillos","Halictus_seladonius",1,"now"
"auditorio_Delibes","Lasioglossum_leucozonium",1,"now"
"zamaduenas","Lasioglossum_leucozonium",1,"now"
"zamaduenas","Lasioglossum_leucozonium",1,"now"
"zamaduenas","Lasioglossum_leucozonium",1,"now"
"zamaduenas","Lasioglossum_leucozonium",1,"now"
"zamaduenas","Lasioglossum_leucozonium",1,"now"
"zamaduenas","Lasioglossum_leucozonium",1,"now"
"zamaduenas","Lasioglossum_leucozonium",1,"now"
"toro","Lasioglossum_immunitum",1,"now"
"olmedo","Lasioglossum_immunitum",1,"now"
"vilalba","Lasioglossum_immunitum",1,"now"
"hornillos","Lasioglossum_immunitum",1,"now"
"vilalba","Lasioglossum_immunitum",1,"now"
"toro","Lasioglossum_immunitum",1,"now"
"olmedo","Lasioglossum_bimaculatum",1,"now"
"olmedo","Lasioglossum_bimaculatum",1,"now"
"vilalba","Halictus_subauratus",1,"now"
"sanbernardo","Halictus_subauratus",1,"now"
"zamaduenas","Halictus_subauratus",1,"now"
"olmedo","Halictus_subauratus",1,"now"
"zamaduenas","Halictus_subauratus",1,"now"
"auditorio_Delibes","Halictus_subauratus",1,"now"
"zamaduenas","Halictus_subauratus",1,"now"
"olmedo","Halictus_smaragdulus",1,"now"
"zamaduenas","Halictus_smaragdulus",1,"now"
"zamaduenas","Halictus_smaragdulus",1,"now"
"zamaduenas","Halictus_smaragdulus",1,"now"
"hornillos","Halictus_smaragdulus",1,"now"
"olmedo","Halictus_smaragdulus",1,"now"
"auditorio_Delibes","Lasioglossum_interruptum",1,"now"
"vilalba","Lasioglossum_interruptum",1,"now"
"vilalba","Lasioglossum_interruptum",1,"now"
"vilalba","Lasioglossum_interruptum",1,"now"
"vilalba","Lasioglossum_interruptum",1,"now"
"olmedo","Lasioglossum_malachurum",1,"now"
"toro","Lasioglossum_malachurum",1,"now"
"auditorio_Delibes","Lasioglossum_malachurum",1,"now"
"zamaduenas","Lasioglossum_malachurum",1,"now"
"zamaduenas","Lasioglossum_malachurum",1,"now"
"zamaduenas","Lasioglossum_malachurum",1,"now"
"zamaduenas","Lasioglossum_malachurum",1,"now"
"hornillos","Lasioglossum_malachurum",1,"now"
"auditorio_Delibes","Lasioglossum_malachurum",1,"now"
"zamaduenas","Lasioglossum_malachurum",1,"now"
"zamaduenas","Lasioglossum_malachurum",1,"now"
"hornillos","Halictus_crenicornis",1,"now"
"auditorio_Delibes","Halictus_crenicornis",1,"now"
"zamaduenas","Halictus_patellatus",1,"now"
"hornillos","Halictus_patellatus",1,"now"
"hornillos","Halictus_patellatus",1,"now"
"vilalba","Lasioglossum_villosulum",1,"now"
"auditorio_Delibes","Lasioglossum_villosulum",1,"now"
"auditorio_Delibes","Lasioglossum_villosulum",1,"now"
"hornillos","Lasioglossum_villosulum",1,"now"
"hornillos","Lasioglossum_villosulum",1,"now"
"olmedo","Lasioglossum_villosulum",1,"now"
"hornillos","Lasioglossum_villosulum",1,"now"
"hornillos","Lasioglossum_villosulum",1,"now"
"zamaduenas","Lasioglossum_perclavipes",1,"now"
"olmedo","Lasioglossum_perclavipes",1,"now"
"hornillos","Lasioglossum_perclavipes",1,"now"
"olmedo","Lasioglossum_perclavipes",1,"now"
"auditorio_Delibes","Lasioglossum_prasinum",1,"now"
"hornillos","Lasioglossum_prasinum",1,"now"
"auditorio_Delibes","Lasioglossum_prasinum",1,"now"
"hornillos","Lasioglossum_prasinum",1,"now"
"hornillos","Halictus_maculatus",1,"now"
"auditorio_Delibes","Halictus_maculata",1,"now"
"hornillos","Halictus_maculata",1,"now"
"vilalba","Halictus_maculata",1,"now"
"olmedo","Lasioglossum_smeathmanellum",1,"now"
"zamaduenas","Lasioglossum_xanthopus",1,"now"
"olmedo","Lasioglossum_xanthopus",1,"now"
"vilalba","Lasioglossum_xanthopus",1,"now"
"zamaduenas","Lasioglossum_xanthopus",1,"now"
"olmedo","Lasioglossum_xanthopus",1,"now"
"olmedo","Lasioglossum_xanthopus",1,"now"
"zamaduenas","Lasioglossum_xanthopus",1,"now"
"hornillos","Lasioglossum_xanthopus",1,"now"
"hornillos","Lasioglossum_xanthopus",1,"now"
"toro","Lasioglossum_albipes",1,"now"
"auditorio_Delibes","Lasioglossum_albipes",1,"now"
"auditorio_Delibes","Lasioglossum_albipes",1,"now"
"olmedo","Lasioglossum_morio",1,"now"
"auditorio_Delibes","Lasioglossum_morio",1,"now"
"olmedo","Lasioglossum_callizonium",1,"now"
"vilalba","Lasioglossum_callizonium",1,"now"
"vilalba","Lasioglossum_callizonium",1,"now"
"zamaduenas","Lasioglossum_pauxillum",1,"now"
"zamaduenas","Lasioglossum_costulatum",1,"now"
"vilalba","Lasioglossum_costulatum",1,"now"
"zamaduenas","Lasioglossum_costulatum",1,"now"
"olmedo","Lasioglossum_costulatum",1,"now"
"olmedo","Lasioglossum_sexnotatum",1,"now"
"auditorio_Delibes","Lasioglossum_sexnotatum",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"hornillos","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"hornillos","Hylaeus_sp",1,"now"
"olmedo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"hornillos","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"toro","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"olmedo","Hylaeus_sp",1,"now"
"vilalba","Hylaeus_sp",1,"now"
"sanbernardo","Hylaeus_sp",1,"now"
"zamaduenas","Hylaeus_sp",1,"now"
"auditorio_Delibes","Hylaeus_sp",1,"now"
"zamaduenas","Coelioxys_inermis",1,"now"
"zamaduenas","Coelioxys_inermis",1,"now"
"vilalba","Coelioxys_echinata",1,"now"
"zamaduenas","Coelioxys_echinata",1,"now"
"sanbernardo","Coelioxys_echinata",1,"now"
"olmedo","Coelioxys_echinata",1,"now"
"auditorio_Delibes","Coelioxys_echinata",1,"now"
"zamaduenas","Coelioxys_echinata",1,"now"
"olmedo","Coelioxys_echinata",1,"now"
"hornillos","Coelioxys_echinata",1,"now"
"vilalba","Osmia_aurulenta",1,"now"
"sanbernardo","Osmia_aurulenta",1,"now"
"toro","Osmia_latreillei",1,"now"
"toro","Osmia_latreillei",1,"now"
"toro","Osmia_latreillei",1,"now"
"zamaduenas","Osmia_latreillei",1,"now"
"toro","Osmia_caerulescens",1,"now"
"zamaduenas","Osmia_caerulescens",1,"now"
"sanbernardo","Osmia_caerulescens",1,"now"
"zamaduenas","Osmia_caerulescens",1,"now"
"zamaduenas","Osmia_caerulescens",1,"now"
"zamaduenas","Osmia_caerulescens",1,"now"
"olmedo","Osmia_caerulescens",1,"now"
"hornillos","Osmia_caerulescens",1,"now"
"vilalba","Osmia_dimidiata",1,"now"
"sanbernardo","Osmia_dimidiata",1,"now"
"sanbernardo","Osmia_dimidiata",1,"now"
"hornillos","Osmia_dimidiata",1,"now"
"toro","Osmia_dimidiata",1,"now"
"hornillos","Osmia_dimidiata",1,"now"
"vilalba","Osmia_dimidiata",1,"now"
"toro","Osmia_dimidiata",1,"now"
"sanbernardo","Osmia_dimidiata",1,"now"
"zamaduenas","Osmia_dimidiata",1,"now"
"zamaduenas","Osmia_dimidiata",1,"now"
"sanbernardo","Osmia_dimidiata",1,"now"
"zamaduenas","Osmia_dimidiata",1,"now"
"zamaduenas","Osmia_dimidiata",1,"now"
"hornillos","Osmia_bicornis",1,"now"
"zamaduenas","Osmia_bicornis",1,"now"
"toro","Osmia_bicornis",1,"now"
"hornillos","Osmia_bicornis",1,"now"
"zamaduenas","Megachile_apicalis",1,"now"
"sanbernardo","Megachile_apicalis",1,"now"
"sanbernardo","Megachile_apicalis",1,"now"
"sanbernardo","Megachile_apicalis",1,"now"
"olmedo","Megachile_apicalis",1,"now"
"zamaduenas","Megachile_apicalis",1,"now"
"auditorio_Delibes","Megachile_apicalis",1,"now"
"sanbernardo","Megachile_apicalis",1,"now"
"sanbernardo","Megachile_apicalis",1,"now"
"sanbernardo","Megachile_apicalis",1,"now"
"auditorio_Delibes","Megachile_apicalis",1,"now"
"olmedo","Megachile_apicalis",1,"now"
"vilalba","Osmia_tricornis",1,"now"
"zamaduenas","Osmia_tricornis",1,"now"
"toro","Osmia_tricornis",1,"now"
"vilalba","Osmia_tricornis",1,"now"
"auditorio_Delibes","Osmia_tricornis",1,"now"
"auditorio_Delibes","Osmia_tricornis",1,"now"
"vilalba","Osmia_tricornis",1,"now"
NA,"Osmia_tricornis",1,"now"
"hornillos","Osmia_anceyi",1,"now"
"vilalba","Osmia_anceyi",1,"now"
"hornillos","Osmia_anceyi",1,"now"
"hornillos","Osmia_anceyi",1,"now"
"hornillos","Osmia_anceyi",1,"now"
"toro","Osmia_anceyi",1,"now"
"hornillos","Osmia_anceyi",1,"now"
"sanbernardo","Osmia_leaiana",1,"now"
"sanbernardo","Osmia_leaiana",1,"now"
"olmedo","Osmia_leaiana",1,"now"
"olmedo","Osmia_leaiana",1,"now"
"sanbernardo","Osmia_leaiana",1,"now"
"hornillos","Osmia_leaiana",1,"now"
"hornillos","Hoplitis_benoisti",1,"now"
"vilalba","Hoplitis_benoisti",1,"now"
"sanbernardo","Hoplitis_benoisti",1,"now"
"hornillos","Hoplitis_tridentata",1,"now"
"vilalba","Hoplitis_tridentata",1,"now"
"vilalba","Hoplitis_tridentata",1,"now"
"hornillos","Osmia_anceyi",1,"now"
"vilalba","Osmia_anceyi",1,"now"
"sanbernardo","Lithurgus_cornutus",1,"now"
"vilalba","Lithurgus_cornutus",1,"now"
"sanbernardo","Lithurgus_cornutus",1,"now"
"sanbernardo","Lithurgus_cornutus",1,"now"
"olmedo","Lithurgus_cornutus",1,"now"
"hornillos","Lithurgus_cornutus",1,"now"
"hornillos","Lithurgus_cornutus",1,"now"
"hornillos","Lithurgus_cornutus",1,"now"
"hornillos","Lithurgus_cornutus",1,"now"
"hornillos","Lithurgus_cornutus",1,"now"
"hornillos","Lithurgus_cornutus",1,"now"
"hornillos","Lithurgus_cornutus",1,"now"
"vilalba","Hoplitis_adunca",1,"now"
"sanbernardo","Hoplitis_adunca",1,"now"
"hornillos","Chalicodoma _albonotata",1,"now"
"olmedo","Chalicodoma _albonotata",1,"now"
"sanbernardo","Lithurgus_chrysurus",1,"now"
"zamaduenas","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
