SourceDisplayName,AccessionNumber,Barcode,Institution,SourceAddedDate,NameFamily,NameSubfamily,NameGenus,NameSpecies,exotic_native,NameSubspecies,NameAuthorDate,IdentifiedBy,IdentifiedDate,Locality,Altitude,Region,Latitude,Longitude,MapSeries,MapSheet,MapEastingAndNorthing,Expr1021,MapEasting,MapNorthing,MapAccuracy,Collector,CollectionDateTextFrom,CollectionDateTextTo,CollectionDateISOFrom,CollectionTime,Habitat,HostPlant,PlantPart,BuiltName,Lat,Long
NZAC_Syrphid,NZAC04027896,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027903,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027941,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027918,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027919,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027938,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027928,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027937,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027877,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027944 ,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04027915,,,25-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Pleasant Point, Tengawai R, 20 km NE Timaru",,,4415,17107,,,,,,,Translated,LL Deitz,20/02/1976,,1976\02\20,,,,,"Melanostoma fasciatum  Macquart, 1850",-44.15,171.07
NZAC_Syrphid,NZAC04028704,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",F C Thompson,2001,"Little Barrier I, Te Maraeroa",,,3611,17504,,,,,,,Translated,A K Walker,21-Feb-76,,1976\02\21,,,Muehlenbeckia,,"Melanostoma fasciatum  (Macquart, 1850)",-36.11,175.04
NZAC_Syrphid,NZAC04023228,,,27-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,Little River,,,4346,17247,,,,,,,Translated,LL Deitz,22/02/1976,,1976\02\22,,,,,"Melanostoma fasciatum  Macquart, 1850",-43.46,172.47
NZAC_Syrphid,NZAC04028044,,,23-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,Little River,,,4346,17247,,,,,,,Translated,LL Deitz,22/02/1976,,1976\02\22,,,,,"Melanostoma fasciatum  Macquart, 1850",-43.46,172.47
NZAC_Syrphid,NZAC04028648,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Pukekohe,,,3712,17453,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.12,174.53
NZAC_Syrphid,NZAC04028649,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Pukekohe,,,3712,17453,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.12,174.53
NZAC_Syrphid,NZAC04028688,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Pukekohe,,,3712,17453,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.12,174.53
NZAC_Syrphid,NZAC04028775,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Glen Murray,,,3726,17457,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,,Medicago sativa,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,174.57
NZAC_Syrphid,NZAC04028717,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Glen Murray,,,3726,17457,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,,Medicago sativa,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,174.57
NZAC_Syrphid,NZAC04028654,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028759,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028741,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028768,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028662,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028750,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028716,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028737,,,3-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028509,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028491,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028482,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028486,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028458,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028455,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028467,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028479,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028488,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028464,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028484,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028517,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028470,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028497,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028506,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028456,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028459,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028515,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028524,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028494,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri West,,,3726,17506,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,pasture,rye/clover,,"Melanostoma fasciatum  (Macquart, 1850)",-37.26,175.06
NZAC_Syrphid,NZAC04028521,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri ,,,3725,17507,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,,Zea mays rugosa,,"Melanostoma fasciatum  (Macquart, 1850)",-37.25,175.07
NZAC_Syrphid,NZAC04028468,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Rangiriri ,,,3725,17507,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,,Zea mays rugosa,,"Melanostoma fasciatum  (Macquart, 1850)",-37.25,175.07
NZAC_Syrphid,NZAC04028465,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Ruawaro,,,3731,17502,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,,Brassica rapa,,"Melanostoma fasciatum  (Macquart, 1850)",-37.31,175.02
NZAC_Syrphid,NZAC04028516,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Whatawhata,,,3747,17509,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.47,175.09
NZAC_Syrphid,NZAC04028430,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Te Kauwhata,,,3723,17508,,,,,,,Translated,R L Hill,23-Feb-76,,1976\02\23,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.23,175.08
NZAC_Syrphid,NZAC04028510,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Pokuru,,,3803,17514,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-38.03,175.14
NZAC_Syrphid,NZAC04028522,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Pokuru,,,3803,17514,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-38.03,175.14
NZAC_Syrphid,NZAC04028433,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Morrinsville,,,3739,17532,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.39,175.32
NZAC_Syrphid,NZAC04028448,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Morrinsville,,,3739,17532,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.39,175.32
NZAC_Syrphid,NZAC04028440,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Morrinsville,,,3739,17532,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.39,175.32
NZAC_Syrphid,NZAC04028429,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Morrinsville,,,3739,17532,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.39,175.32
NZAC_Syrphid,NZAC04028381,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Morrinsville,,,3739,17532,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.39,175.32
NZAC_Syrphid,NZAC04028499,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Morrinsville,,,3739,17532,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.39,175.32
NZAC_Syrphid,NZAC04028414,,,4-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"(Macquart, 1850)",,,Morrinsville,,,3739,17532,,,,,,,Translated,R L Hill,24-Feb-76,,1976\02\24,,,Zea mays,,"Melanostoma fasciatum  (Macquart, 1850)",-37.39,175.32
NZAC_Syrphid,NZAC04023248,,,27-Apr-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027870,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027973,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027909,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027888,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027942,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027988,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027933,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027968,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027875,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027957,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027895,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027963,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027969,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027913,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027936,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027980,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027906,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027900,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027884,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027983,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027976,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027898,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027972,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
NZAC_Syrphid,NZAC04027960,,,29-May-07,Syrphidae,,Melanostoma,fasciatum,native,,"Macquart, 1850",,,"Hokitika, 17 km S",,,4050,16953,,,,,,,Translated,LL Deitz,26/02/1976,,1976\02\26,,,,,"Melanostoma fasciatum  Macquart, 1850",-42.84594505,170.8851687
